zone,bin,row_in_cell,original_idx,tier,object,answer,question,target_entries,n_facts,min_fact_pos,max_fact_pos,mean_fact_pos,first_fact_pos,last_fact_pos,zone_pct,token_count,bin_tokens
mid,2k,189,942,hard_multi_entry,football,hallway,Where was the football before the kitchen?,4,50,0.32653061224489793,0.4897959183673469,0.4142857142857143,0.32653061224489793,0.4897959183673469,"[0.33, 0.66]",2097,2048
mid,2k,190,946,hard_multi_entry,football,office,Where was the football before the hallway?,3,76,0.36507936507936506,0.5238095238095238,0.4385964912280701,0.36507936507936506,0.5238095238095238,"[0.33, 0.66]",2097,2048
mid,2k,191,947,hard_multi_entry,football,office,Where was the football before the hallway?,3,78,0.4782608695652174,0.5652173913043478,0.5250836120401338,0.4782608695652174,0.5652173913043478,"[0.33, 0.66]",2097,2048
mid,2k,192,958,hard_multi_entry,apple,bathroom,Where was the apple before the hallway?,2,42,0.3595505617977528,0.6292134831460674,0.4922418405564473,0.3595505617977528,0.6292134831460674,"[0.33, 0.66]",2098,2048
mid,2k,193,959,hard_multi_entry,apple,bathroom,Where was the apple before the hallway?,2,44,0.4523809523809524,0.6666666666666666,0.574404761904762,0.4523809523809524,0.6666666666666666,"[0.33, 0.66]",2098,2048
mid,2k,194,960,hard_multi_entry,football,hallway,Where was the football before the garden?,2,24,0.3877551020408163,0.6326530612244898,0.5029761904761905,0.3877551020408163,0.6326530612244898,"[0.33, 0.66]",2098,2048
mid,2k,195,968,hard_multi_entry,football,bedroom,Where was the football before the bathroom?,2,68,0.4262295081967213,0.5245901639344263,0.4684185149469624,0.4262295081967213,0.5245901639344263,"[0.33, 0.66]",2098,2048
mid,2k,196,973,hard_multi_entry,apple,bedroom,Where was the apple before the office?,2,58,0.46153846153846156,0.6153846153846154,0.5460875331564987,0.46153846153846156,0.6153846153846154,"[0.33, 0.66]",2098,2048
mid,2k,197,978,hard_multi_entry,milk,kitchen,Where was the milk before the bathroom?,2,34,0.3382352941176471,0.6176470588235294,0.4701557093425605,0.3382352941176471,0.6176470588235294,"[0.33, 0.66]",2098,2048
mid,2k,198,984,hard_multi_entry,football,hallway,Where was the football before the garden?,2,80,0.4418604651162791,0.5116279069767442,0.4744186046511628,0.4418604651162791,0.5116279069767442,"[0.33, 0.66]",2098,2048
mid,2k,199,989,hard_multi_entry,football,hallway,Where was the football before the kitchen?,2,48,0.43636363636363634,0.6363636363636364,0.5488636363636363,0.43636363636363634,0.6363636363636364,"[0.33, 0.66]",2098,2048
mid,2k,200,990,single_entry_ref,unknown,hallway,Where was the football before the kitchen?,0,34,0.375,0.6607142857142857,0.51890756302521,0.375,0.6607142857142857,"[0.33, 0.66]",2098,2048
mid,2k,201,997,hard_multi_entry,milk,bedroom,Where was the milk before the kitchen?,2,108,0.42424242424242425,0.42424242424242425,0.42424242424242425,0.42424242424242425,0.42424242424242425,"[0.33, 0.66]",2098,2048
mid,4k,0,3,hard_multi_entry,football,bathroom,Where was the football before the garden?,2,52,0.4,0.64,0.5227692307692308,0.4,0.64,"[0.33, 0.66]",4146,4096
mid,4k,1,4,hard_multi_entry,football,bathroom,Where was the football before the garden?,2,54,0.3798449612403101,0.627906976744186,0.5130634510479471,0.3798449612403101,0.627906976744186,"[0.33, 0.66]",4145,4096
mid,4k,2,9,hard_multi_entry,apple,bedroom,Where was the apple before the office?,2,88,0.5147058823529411,0.5882352941176471,0.5497994652406417,0.5147058823529411,0.5882352941176471,"[0.33, 0.66]",4146,4096
mid,4k,3,21,hard_multi_entry,football,garden,Where was the football before the office?,2,40,0.38271604938271603,0.654320987654321,0.5209876543209877,0.38271604938271603,0.654320987654321,"[0.33, 0.66]",4146,4096
mid,4k,4,22,hard_multi_entry,football,hallway,Where was the football before the garden?,2,42,0.3068181818181818,0.6136363636363636,0.4456168831168831,0.3068181818181818,0.6136363636363636,"[0.33, 0.66]",4146,4096
mid,4k,5,25,hard_multi_entry,football,bathroom,Where was the football before the bedroom?,2,38,0.4050632911392405,0.6582278481012658,0.5246502331778814,0.4050632911392405,0.6582278481012658,"[0.33, 0.66]",4146,4096
mid,4k,6,26,hard_multi_entry,football,office,Where was the football before the bedroom?,3,72,0.22321428571428573,0.42857142857142855,0.32800099206349204,0.22321428571428573,0.42857142857142855,"[0.33, 0.66]",4144,4096
mid,4k,7,27,hard_multi_entry,football,garden,Where was the football before the office?,3,74,0.4457831325301205,0.6385542168674698,0.5398892868772387,0.4457831325301205,0.6385542168674698,"[0.33, 0.66]",4145,4096
mid,4k,8,28,hard_multi_entry,football,garden,Where was the football before the office?,3,76,0.3132530120481928,0.5421686746987951,0.43183259353202286,0.3132530120481928,0.5421686746987951,"[0.33, 0.66]",4146,4096
mid,4k,9,29,hard_multi_entry,apple,garden,Where was the apple before the office?,2,78,0.39655172413793105,0.6379310344827587,0.5247568523430592,0.39655172413793105,0.6379310344827587,"[0.33, 0.66]",4146,4096
mid,4k,10,35,single_entry_ref,unknown,hallway,Where was the apple before the bathroom?,0,42,0.37373737373737376,0.6161616161616161,0.4944684944684945,0.37373737373737376,0.6161616161616161,"[0.33, 0.66]",4146,4096
mid,4k,11,37,hard_multi_entry,apple,bathroom,Where was the apple before the kitchen?,3,90,0.32608695652173914,0.532608695652174,0.43804347826086953,0.32608695652173914,0.532608695652174,"[0.33, 0.66]",4146,4096
mid,4k,12,40,hard_multi_entry,football,garden,Where was the football before the hallway?,2,58,0.3333333333333333,0.6576576576576577,0.4922336129232681,0.3333333333333333,0.6576576576576577,"[0.33, 0.66]",4146,4096
mid,4k,13,41,hard_multi_entry,football,garden,Where was the football before the hallway?,2,60,0.29545454545454547,0.5227272727272727,0.4106060606060606,0.29545454545454547,0.5227272727272727,"[0.33, 0.66]",4146,4096
mid,4k,14,42,hard_multi_entry,milk,garden,Where was the milk before the hallway?,2,62,0.42038216560509556,0.6815286624203821,0.5422231354016848,0.42038216560509556,0.6815286624203821,"[0.33, 0.66]",4146,4096
mid,4k,15,47,single_entry_ref,unknown,bedroom,Where was the apple before the bathroom?,0,32,0.3695652173913043,0.6739130434782609,0.5062839673913043,0.3695652173913043,0.6739130434782609,"[0.33, 0.66]",4146,4096
mid,4k,16,50,single_entry_ref,unknown,kitchen,Where was the apple before the garden?,0,58,0.32575757575757575,0.5757575757575758,0.45768025078369906,0.32575757575757575,0.5757575757575758,"[0.33, 0.66]",4146,4096
mid,4k,17,57,hard_multi_entry,football,office,Where was the football before the garden?,2,22,0.3252032520325203,0.5934959349593496,0.43754619364375463,0.3252032520325203,0.5934959349593496,"[0.33, 0.66]",4144,4096
mid,4k,18,60,hard_multi_entry,football,hallway,Where was the football before the bedroom?,2,18,0.32413793103448274,0.6551724137931034,0.48888888888888893,0.32413793103448274,0.6551724137931034,"[0.33, 0.66]",4146,4096
mid,4k,19,64,hard_multi_entry,football,garden,Where was the football before the bathroom?,3,44,0.3181818181818182,0.5833333333333334,0.4634986225895317,0.3181818181818182,0.5833333333333334,"[0.33, 0.66]",4145,4096
mid,4k,20,73,hard_multi_entry,apple,kitchen,Where was the apple before the bathroom?,2,64,0.2847682119205298,0.5364238410596026,0.4185637417218543,0.2847682119205298,0.5364238410596026,"[0.33, 0.66]",4146,4096
mid,4k,21,76,hard_multi_entry,milk,hallway,Where was the milk before the office?,2,30,0.3689839572192513,0.6256684491978609,0.4727272727272727,0.3689839572192513,0.6256684491978609,"[0.33, 0.66]",4146,4096
mid,4k,22,83,hard_multi_entry,apple,bathroom,Where was the apple before the hallway?,2,62,0.3258426966292135,0.6067415730337079,0.49302283436027544,0.3258426966292135,0.6067415730337079,"[0.33, 0.66]",4146,4096
mid,4k,23,94,hard_multi_entry,apple,kitchen,Where was the apple before the bedroom?,3,90,0.37640449438202245,0.6235955056179775,0.5042446941323345,0.37640449438202245,0.6235955056179775,"[0.33, 0.66]",4146,4096
mid,4k,24,95,hard_multi_entry,apple,kitchen,Where was the apple before the hallway?,2,28,0.3193717277486911,0.6020942408376964,0.4427823485415109,0.3193717277486911,0.6020942408376964,"[0.33, 0.66]",4146,4096
mid,4k,25,98,hard_multi_entry,milk,bedroom,Where was the milk before the bathroom?,2,42,0.38011695906432746,0.631578947368421,0.5121136173767753,0.38011695906432746,0.631578947368421,"[0.33, 0.66]",4146,4096
mid,4k,26,99,hard_multi_entry,milk,bathroom,Where was the milk before the bedroom?,2,44,0.3310810810810811,0.5878378378378378,0.4594594594594595,0.3310810810810811,0.5878378378378378,"[0.33, 0.66]",4146,4096
mid,4k,27,106,hard_multi_entry,football,garden,Where was the football before the hallway?,3,18,0.3888888888888889,0.6203703703703703,0.4933127572016461,0.3888888888888889,0.6203703703703703,"[0.33, 0.66]",4146,4096
mid,4k,28,107,hard_multi_entry,football,garden,Where was the football before the hallway?,3,20,0.30851063829787234,0.5851063829787234,0.4117021276595745,0.30851063829787234,0.5851063829787234,"[0.33, 0.66]",4146,4096
mid,4k,29,130,hard_multi_entry,milk,garden,Where was the milk before the kitchen?,2,56,0.2857142857142857,0.5639097744360902,0.41554779806659503,0.2857142857142857,0.5639097744360902,"[0.33, 0.66]",4146,4096
mid,4k,30,132,hard_multi_entry,milk,bathroom,Where was the milk before the office?,2,62,0.348993288590604,0.5906040268456376,0.4702316518726997,0.348993288590604,0.5906040268456376,"[0.33, 0.66]",4146,4096
mid,4k,31,133,hard_multi_entry,milk,bathroom,Where was the milk before the office?,2,64,0.375886524822695,0.6170212765957447,0.49745124113475175,0.375886524822695,0.6170212765957447,"[0.33, 0.66]",4145,4096
mid,4k,32,136,single_entry_ref,unknown,garden,Where was the football before the kitchen?,0,16,0.37857142857142856,0.6071428571428571,0.4986607142857143,0.37857142857142856,0.6071428571428571,"[0.33, 0.66]",4146,4096
mid,4k,33,138,hard_multi_entry,football,bedroom,Where was the football before the garden?,2,74,0.37593984962406013,0.631578947368421,0.516053647632595,0.37593984962406013,0.631578947368421,"[0.33, 0.66]",4146,4096
mid,4k,34,144,single_entry_ref,unknown,bathroom,Where was the football before the hallway?,0,50,0.39285714285714285,0.6666666666666666,0.49976190476190474,0.39285714285714285,0.6666666666666666,"[0.33, 0.66]",4145,4096
mid,4k,35,149,hard_multi_entry,milk,hallway,Where was the milk before the kitchen?,2,52,0.3333333333333333,0.5625,0.44711538461538464,0.3333333333333333,0.5625,"[0.33, 0.66]",4146,4096
mid,4k,36,151,hard_multi_entry,apple,garden,Where was the apple before the bathroom?,2,112,0.3541666666666667,0.5416666666666666,0.44345238095238093,0.3541666666666667,0.5416666666666666,"[0.33, 0.66]",4145,4096
mid,4k,37,152,hard_multi_entry,apple,garden,Where was the apple before the bathroom?,2,114,0.39361702127659576,0.5425531914893617,0.47107129525942515,0.39361702127659576,0.5425531914893617,"[0.33, 0.66]",4146,4096
mid,4k,38,154,hard_multi_entry,milk,bathroom,Where was the milk before the kitchen?,3,120,0.45454545454545453,0.6623376623376623,0.564935064935065,0.45454545454545453,0.6623376623376623,"[0.33, 0.66]",4146,4096
mid,4k,39,162,single_entry_ref,unknown,office,Where was the football before the kitchen?,0,26,0.43209876543209874,0.6666666666666666,0.5451092117758785,0.43209876543209874,0.6666666666666666,"[0.33, 0.66]",4145,4096
mid,4k,40,163,hard_multi_entry,milk,garden,Where was the milk before the office?,2,28,0.2695035460992908,0.5106382978723404,0.3817122593718338,0.2695035460992908,0.5106382978723404,"[0.33, 0.66]",4146,4096
mid,4k,41,164,hard_multi_entry,milk,bathroom,Where was the milk before the bedroom?,2,30,0.38388625592417064,0.5924170616113744,0.48988941548183257,0.38388625592417064,0.5924170616113744,"[0.33, 0.66]",4146,4096
mid,4k,42,169,hard_multi_entry,milk,bedroom,Where was the milk before the kitchen?,2,38,0.4936708860759494,0.740506329113924,0.5979347101932045,0.4936708860759494,0.740506329113924,"[0.33, 0.66]",4146,4096
mid,4k,43,175,single_entry_ref,unknown,office,Where was the football before the bedroom?,0,4,0.45901639344262296,0.5409836065573771,0.48975409836065575,0.45901639344262296,0.5409836065573771,"[0.33, 0.66]",4144,4096
mid,4k,44,177,hard_multi_entry,football,kitchen,Where was the football before the garden?,2,16,0.4297520661157025,0.6115702479338843,0.5103305785123967,0.4297520661157025,0.6115702479338843,"[0.33, 0.66]",4145,4096
mid,4k,45,178,hard_multi_entry,football,kitchen,Where was the football before the garden?,2,20,0.4473684210526316,0.6710526315789473,0.5572368421052631,0.4473684210526316,0.6710526315789473,"[0.33, 0.66]",4146,4096
mid,4k,46,179,hard_multi_entry,football,hallway,Where was the football before the bedroom?,3,34,0.2833333333333333,0.6166666666666667,0.4642156862745098,0.2833333333333333,0.6166666666666667,"[0.33, 0.66]",4145,4096
mid,4k,47,180,hard_multi_entry,milk,garden,Where was the milk before the bedroom?,2,64,0.2619047619047619,0.5476190476190477,0.3911830357142857,0.2619047619047619,0.5476190476190477,"[0.33, 0.66]",4146,4096
mid,4k,48,181,hard_multi_entry,football,bathroom,Where was the football before the office?,2,88,0.4380952380952381,0.6,0.5155844155844156,0.4380952380952381,0.6,"[0.33, 0.66]",4146,4096
mid,4k,49,192,hard_multi_entry,football,bedroom,Where was the football before the bathroom?,2,72,0.4691358024691358,0.7037037037037037,0.5994513031550068,0.4691358024691358,0.7037037037037037,"[0.33, 0.66]",4146,4096
mid,4k,50,196,hard_multi_entry,apple,bathroom,Where was the apple before the office?,2,48,0.3090909090909091,0.5909090909090909,0.45852272727272725,0.3090909090909091,0.5909090909090909,"[0.33, 0.66]",4146,4096
mid,4k,51,198,hard_multi_entry,apple,bathroom,Where was the apple before the office?,2,52,0.375,0.6071428571428571,0.48969780219780223,0.375,0.6071428571428571,"[0.33, 0.66]",4146,4096
mid,4k,52,201,hard_multi_entry,milk,bedroom,Where was the milk before the garden?,2,48,0.34868421052631576,0.5855263157894737,0.463952850877193,0.34868421052631576,0.5855263157894737,"[0.33, 0.66]",4146,4096
mid,4k,53,203,hard_multi_entry,milk,bedroom,Where was the milk before the garden?,2,52,0.29333333333333333,0.5666666666666667,0.441025641025641,0.29333333333333333,0.5666666666666667,"[0.33, 0.66]",4146,4096
mid,4k,54,209,hard_multi_entry,milk,garden,Where was the milk before the kitchen?,2,34,0.3925233644859813,0.7102803738317757,0.5379329301814184,0.3925233644859813,0.7102803738317757,"[0.33, 0.66]",4146,4096
mid,4k,55,217,single_entry_ref,unknown,hallway,Where was the apple before the bedroom?,0,76,0.22435897435897437,0.4551282051282051,0.33620107962213225,0.22435897435897437,0.4551282051282051,"[0.33, 0.66]",4146,4096
mid,4k,56,228,hard_multi_entry,apple,hallway,Where was the apple before the bedroom?,3,36,0.375886524822695,0.6418439716312057,0.5120173364854216,0.375886524822695,0.6418439716312057,"[0.33, 0.66]",4146,4096
mid,4k,57,232,hard_multi_entry,football,garden,Where was the football before the bedroom?,2,98,0.5722222222222222,0.7166666666666667,0.645124716553288,0.5722222222222222,0.7166666666666667,"[0.33, 0.66]",4146,4096
mid,4k,58,240,hard_multi_entry,football,bathroom,Where was the football before the bedroom?,2,54,0.3770491803278688,0.6311475409836066,0.4972677595628415,0.3770491803278688,0.6311475409836066,"[0.33, 0.66]",4146,4096
mid,4k,59,241,hard_multi_entry,football,bathroom,Where was the football before the bedroom?,2,56,0.48148148148148145,0.6518518518518519,0.5705026455026455,0.48148148148148145,0.6518518518518519,"[0.33, 0.66]",4146,4096
mid,4k,60,275,hard_multi_entry,football,office,Where was the football before the bedroom?,2,30,0.38461538461538464,0.676923076923077,0.5446153846153846,0.38461538461538464,0.676923076923077,"[0.33, 0.66]",4145,4096
mid,4k,61,276,hard_multi_entry,football,kitchen,Where was the football before the garden?,2,32,0.33974358974358976,0.48717948717948717,0.4182692307692308,0.33974358974358976,0.48717948717948717,"[0.33, 0.66]",4145,4096
mid,4k,62,283,hard_multi_entry,apple,hallway,Where was the apple before the kitchen?,2,92,0.39436619718309857,0.5868544600938967,0.48167993468054704,0.39436619718309857,0.5868544600938967,"[0.33, 0.66]",4146,4096
mid,4k,63,284,hard_multi_entry,football,office,Where was the football before the kitchen?,3,94,0.4207920792079208,0.6287128712871287,0.5331261849589215,0.4207920792079208,0.6287128712871287,"[0.33, 0.66]",4145,4096
mid,4k,64,289,hard_multi_entry,milk,office,Where was the milk before the bedroom?,3,38,0.35678391959798994,0.592964824120603,0.48505686326368685,0.35678391959798994,0.592964824120603,"[0.33, 0.66]",4145,4096
mid,4k,65,291,hard_multi_entry,football,garden,Where was the football before the bathroom?,3,114,0.4485294117647059,0.6691176470588235,0.5533410732714138,0.4485294117647059,0.6691176470588235,"[0.33, 0.66]",4146,4096
mid,4k,66,295,hard_multi_entry,apple,bedroom,Where was the apple before the garden?,2,32,0.38095238095238093,0.6428571428571429,0.5004960317460317,0.38095238095238093,0.6428571428571429,"[0.33, 0.66]",4146,4096
mid,4k,67,297,hard_multi_entry,milk,kitchen,Where was the milk before the bathroom?,2,48,0.38235294117647056,0.5808823529411765,0.49050245098039214,0.38235294117647056,0.5808823529411765,"[0.33, 0.66]",4146,4096
mid,4k,68,308,hard_multi_entry,milk,bathroom,Where was the milk before the hallway?,2,84,0.29411764705882354,0.5828877005347594,0.44626941685765215,0.29411764705882354,0.5828877005347594,"[0.33, 0.66]",4146,4096
mid,4k,69,309,hard_multi_entry,apple,garden,Where was the apple before the hallway?,2,96,0.4,0.6411764705882353,0.5143995098039216,0.4,0.6411764705882353,"[0.33, 0.66]",4146,4096
mid,4k,70,313,hard_multi_entry,football,hallway,Where was the football before the bedroom?,2,56,0.3803680981595092,0.6380368098159509,0.5074496056091148,0.3803680981595092,0.6380368098159509,"[0.33, 0.66]",4146,4096
mid,4k,71,314,hard_multi_entry,football,hallway,Where was the football before the bedroom?,2,58,0.35877862595419846,0.5877862595419847,0.48012634903922086,0.35877862595419846,0.5877862595419847,"[0.33, 0.66]",4146,4096
mid,4k,72,325,single_entry_ref,unknown,bedroom,Where was the milk before the bathroom?,0,10,0.3161764705882353,0.5661764705882353,0.4352941176470588,0.3161764705882353,0.5661764705882353,"[0.33, 0.66]",4146,4096
mid,4k,73,331,single_entry_ref,unknown,garden,Where was the milk before the bedroom?,0,32,0.3237410071942446,0.5971223021582733,0.4597571942446043,0.3237410071942446,0.5971223021582733,"[0.33, 0.66]",4146,4096
mid,4k,74,335,hard_multi_entry,milk,office,Where was the milk before the garden?,2,92,0.4186046511627907,0.6821705426356589,0.5399393326592518,0.4186046511627907,0.6821705426356589,"[0.33, 0.66]",4145,4096
mid,4k,75,336,hard_multi_entry,milk,office,Where was the milk before the garden?,2,94,0.28846153846153844,0.5096153846153846,0.3884001636661211,0.28846153846153844,0.5096153846153846,"[0.33, 0.66]",4145,4096
mid,4k,76,337,hard_multi_entry,apple,office,Where was the apple before the kitchen?,2,148,0.45,0.57,0.5093243243243243,0.45,0.57,"[0.33, 0.66]",4145,4096
mid,4k,77,338,hard_multi_entry,apple,kitchen,Where was the apple before the hallway?,3,150,0.38095238095238093,0.5428571428571428,0.458984126984127,0.38095238095238093,0.5428571428571428,"[0.33, 0.66]",4146,4096
mid,4k,78,339,hard_multi_entry,apple,hallway,Where was the apple before the office?,2,152,0.3877551020408163,0.5102040816326531,0.4482411385606874,0.3877551020408163,0.5102040816326531,"[0.33, 0.66]",4146,4096
mid,4k,79,343,hard_multi_entry,milk,garden,Where was the milk before the bathroom?,2,110,0.34579439252336447,0.5514018691588785,0.44163126593033136,0.34579439252336447,0.5514018691588785,"[0.33, 0.66]",4145,4096
mid,4k,80,349,single_entry_ref,unknown,hallway,Where was the milk before the bathroom?,0,78,0.4375,0.6964285714285714,0.5630723443223443,0.4375,0.6964285714285714,"[0.33, 0.66]",4146,4096
mid,4k,81,354,hard_multi_entry,football,hallway,Where was the football before the garden?,2,148,0.42168674698795183,0.5542168674698795,0.49071963529794854,0.42168674698795183,0.5542168674698795,"[0.33, 0.66]",4146,4096
mid,4k,82,359,hard_multi_entry,football,bathroom,Where was the football before the garden?,2,64,0.4024390243902439,0.5853658536585366,0.5030487804878049,0.4024390243902439,0.5853658536585366,"[0.33, 0.66]",4146,4096
mid,4k,83,364,hard_multi_entry,milk,office,Where was the milk before the bedroom?,2,174,0.46808510638297873,0.5425531914893617,0.5058082660797261,0.46808510638297873,0.5425531914893617,"[0.33, 0.66]",4143,4096
mid,4k,84,366,single_entry_ref,unknown,hallway,Where was the apple before the bedroom?,0,16,0.35384615384615387,0.6461538461538462,0.48125,0.35384615384615387,0.6461538461538462,"[0.33, 0.66]",4146,4096
mid,4k,85,368,hard_multi_entry,milk,kitchen,Where was the milk before the garden?,2,26,0.41304347826086957,0.6847826086956522,0.5706521739130435,0.41304347826086957,0.6847826086956522,"[0.33, 0.66]",4146,4096
mid,4k,86,369,hard_multi_entry,milk,kitchen,Where was the milk before the garden?,2,28,0.35714285714285715,0.5892857142857143,0.4802295918367347,0.35714285714285715,0.5892857142857143,"[0.33, 0.66]",4146,4096
mid,4k,87,378,hard_multi_entry,milk,bedroom,Where was the milk before the office?,2,46,0.28169014084507044,0.5070422535211268,0.3980404164115125,0.28169014084507044,0.5070422535211268,"[0.33, 0.66]",4145,4096
mid,4k,88,379,hard_multi_entry,football,bathroom,Where was the football before the hallway?,2,76,0.35714285714285715,0.5892857142857143,0.47650375939849626,0.35714285714285715,0.5892857142857143,"[0.33, 0.66]",4145,4096
mid,4k,89,382,hard_multi_entry,milk,bathroom,Where was the milk before the hallway?,2,44,0.3723404255319149,0.6276595744680851,0.49564796905222436,0.3723404255319149,0.6276595744680851,"[0.33, 0.66]",4146,4096
mid,4k,90,384,hard_multi_entry,milk,office,Where was the milk before the bathroom?,2,114,0.4146341463414634,0.573170731707317,0.48866067608044506,0.4146341463414634,0.573170731707317,"[0.33, 0.66]",4145,4096
mid,4k,91,391,hard_multi_entry,milk,kitchen,Where was the milk before the garden?,2,50,0.3522727272727273,0.625,0.49727272727272726,0.3522727272727273,0.625,"[0.33, 0.66]",4145,4096
mid,4k,92,392,hard_multi_entry,milk,office,Where was the milk before the garden?,4,76,0.45652173913043476,0.6847826086956522,0.5715102974828375,0.45652173913043476,0.6847826086956522,"[0.33, 0.66]",4145,4096
mid,4k,93,394,hard_multi_entry,milk,office,Where was the milk before the garden?,4,80,0.3853211009174312,0.5963302752293578,0.47408256880733946,0.3853211009174312,0.5963302752293578,"[0.33, 0.66]",4145,4096
mid,4k,94,398,hard_multi_entry,apple,bathroom,Where was the apple before the kitchen?,3,142,0.33653846153846156,0.5096153846153846,0.42416034669555797,0.33653846153846156,0.5096153846153846,"[0.33, 0.66]",4146,4096
mid,4k,95,399,hard_multi_entry,milk,office,Where was the milk before the bathroom?,2,146,0.40816326530612246,0.5816326530612245,0.49531730500419346,0.40816326530612246,0.5816326530612245,"[0.33, 0.66]",4145,4096
mid,4k,96,401,hard_multi_entry,apple,garden,Where was the apple before the bathroom?,2,32,0.36,0.62,0.48531250000000004,0.36,0.62,"[0.33, 0.66]",4146,4096
mid,4k,97,402,hard_multi_entry,apple,hallway,Where was the apple before the office?,2,34,0.3411764705882353,0.5529411764705883,0.45155709342560557,0.3411764705882353,0.5529411764705883,"[0.33, 0.66]",4145,4096
mid,4k,98,403,hard_multi_entry,milk,bathroom,Where was the milk before the bedroom?,3,64,0.37755102040816324,0.6326530612244898,0.499202806122449,0.37755102040816324,0.6326530612244898,"[0.33, 0.66]",4146,4096
mid,4k,99,413,hard_multi_entry,football,kitchen,Where was the football before the garden?,2,88,0.358974358974359,0.5641025641025641,0.4526515151515152,0.358974358974359,0.5641025641025641,"[0.33, 0.66]",4146,4096
mid,4k,100,414,hard_multi_entry,football,hallway,Where was the football before the kitchen?,3,100,0.265625,0.53125,0.3821875,0.265625,0.53125,"[0.33, 0.66]",4146,4096
mid,4k,101,417,single_entry_ref,unknown,garden,Where was the milk before the hallway?,0,12,0.40606060606060607,0.5818181818181818,0.5,0.40606060606060607,0.5818181818181818,"[0.33, 0.66]",4146,4096
mid,4k,102,424,hard_multi_entry,football,garden,Where was the football before the hallway?,2,86,0.3372093023255814,0.5813953488372093,0.4502433747971877,0.3372093023255814,0.5813953488372093,"[0.33, 0.66]",4146,4096
mid,4k,103,444,hard_multi_entry,football,hallway,Where was the football before the office?,2,54,0.39805825242718446,0.6699029126213593,0.5222042430780295,0.39805825242718446,0.6699029126213593,"[0.33, 0.66]",4146,4096
mid,4k,104,448,hard_multi_entry,football,hallway,Where was the football before the garden?,2,44,0.4094488188976378,0.6771653543307087,0.5286327845382964,0.4094488188976378,0.6771653543307087,"[0.33, 0.66]",4146,4096
mid,4k,105,454,hard_multi_entry,apple,hallway,Where was the apple before the bedroom?,3,114,0.3958333333333333,0.59375,0.48720760233918126,0.3958333333333333,0.59375,"[0.33, 0.66]",4146,4096
mid,4k,106,474,hard_multi_entry,football,kitchen,Where was the football before the garden?,2,44,0.30158730158730157,0.5079365079365079,0.4053030303030303,0.30158730158730157,0.5079365079365079,"[0.33, 0.66]",4146,4096
mid,4k,107,475,hard_multi_entry,apple,bedroom,Where was the apple before the bathroom?,3,60,0.345,0.565,0.45991666666666664,0.345,0.565,"[0.33, 0.66]",4146,4096
mid,4k,108,476,hard_multi_entry,apple,office,Where was the apple before the bedroom?,2,62,0.37209302325581395,0.6372093023255814,0.495198799699925,0.37209302325581395,0.6372093023255814,"[0.33, 0.66]",4145,4096
mid,4k,109,477,hard_multi_entry,apple,garden,Where was the apple before the office?,2,68,0.3475177304964539,0.5460992907801419,0.44148936170212766,0.3475177304964539,0.5460992907801419,"[0.33, 0.66]",4146,4096
mid,4k,110,479,hard_multi_entry,apple,garden,Where was the apple before the office?,2,72,0.29775280898876405,0.5674157303370787,0.44140137328339574,0.29775280898876405,0.5674157303370787,"[0.33, 0.66]",4145,4096
mid,4k,111,480,hard_multi_entry,apple,hallway,Where was the apple before the bathroom?,2,24,0.41566265060240964,0.7108433734939759,0.5828313253012049,0.41566265060240964,0.7108433734939759,"[0.33, 0.66]",4146,4096
mid,4k,112,483,hard_multi_entry,apple,bathroom,Where was the apple before the hallway?,2,30,0.4036697247706422,0.6972477064220184,0.5804281345565749,0.4036697247706422,0.6972477064220184,"[0.33, 0.66]",4146,4096
mid,4k,113,503,hard_multi_entry,apple,bathroom,Where was the apple before the garden?,2,60,0.3163265306122449,0.6020408163265306,0.4545918367346939,0.3163265306122449,0.6020408163265306,"[0.33, 0.66]",4146,4096
mid,4k,114,504,hard_multi_entry,apple,garden,Where was the apple before the bedroom?,2,62,0.3559322033898305,0.652542372881356,0.5151722252597047,0.3559322033898305,0.652542372881356,"[0.33, 0.66]",4146,4096
mid,4k,115,512,hard_multi_entry,apple,bathroom,Where was the apple before the kitchen?,3,96,0.32167832167832167,0.48951048951048953,0.4034819347319347,0.32167832167832167,0.48951048951048953,"[0.33, 0.66]",4146,4096
mid,4k,116,513,hard_multi_entry,apple,kitchen,Where was the apple before the bathroom?,2,104,0.44360902255639095,0.6240601503759399,0.5279063042220937,0.44360902255639095,0.6240601503759399,"[0.33, 0.66]",4146,4096
mid,4k,117,514,hard_multi_entry,apple,bathroom,Where was the apple before the kitchen?,3,106,0.3543307086614173,0.5196850393700787,0.44852176496805823,0.3543307086614173,0.5196850393700787,"[0.33, 0.66]",4146,4096
mid,4k,118,524,hard_multi_entry,apple,bedroom,Where was the apple before the bathroom?,2,54,0.2822085889570552,0.49079754601226994,0.3737786866621222,0.2822085889570552,0.49079754601226994,"[0.33, 0.66]",4146,4096
mid,4k,119,538,hard_multi_entry,milk,hallway,Where was the milk before the office?,2,62,0.3979591836734694,0.6275510204081632,0.5177748518762343,0.3979591836734694,0.6275510204081632,"[0.33, 0.66]",4146,4096
mid,4k,120,539,hard_multi_entry,milk,office,Where was the milk before the hallway?,2,64,0.425531914893617,0.6329787234042553,0.519032579787234,0.425531914893617,0.6329787234042553,"[0.33, 0.66]",4144,4096
